Name,ModelPath,ModelType,MaterialPaths
Orn Khai,chara/monster/m0239/obj/body/b0001/model/m0239b0001.mdl,Monster,
Orn Khai,chara/monster/m0239/obj/body/b0001/model/m0239b0001.mdl,Monster,
Orn Khai,chara/monster/m0239/obj/body/b0001/model/m0239b0001.mdl,Monster,
dispirited pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
razor-tusked swine,chara/monster/m0008/obj/body/b0001/model/m0008b0001.mdl,Monster,
Skip,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Sul Oul,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
Sul Oul,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
Sul Oul,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
delivery moogle,chara/demihuman/d1013/obj/equipment/e0001/model/d1013e0001_0001.mdl,Demihuman,
fallen sin eater,chara/monster/m0001/obj/body/b0001/model/m0001b0001.mdl,Monster,
Pukno Poki,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Ghul Gul,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Yhal Yal,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Nee Marn,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
kindly Tupaq Amaro,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Dulia-Chai,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
Dulia-Chai,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
Dulia-Chai,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
Rhon Ron,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Dulia-Chai,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
giant beaver,chara/monster/m8307/obj/body/b0001/model/m8307b0001.mdl,Monster,
chipper pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
giant beaver,chara/monster/m8307/obj/body/b0001/model/m8307b0001.mdl,Monster,
giant beaver,chara/monster/m8307/obj/body/b0001/model/m8307b0001.mdl,Monster,
giant beaver,chara/monster/m8307/obj/body/b0001/model/m8307b0001.mdl,Monster,
Lad Kenn,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Kenn Gyuf,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Uin Hagan,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Nee Ys,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Lad Kenn,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
chipper pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
porxie familiar,chara/monster/m0080/obj/body/b0003/model/m0080b0003.mdl,Monster,
lovesick Nu Mou,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
caring Nu Mou,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
gossipy pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
mouthy pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ghon Gon's nephew,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
shoebill,chara/monster/m8314/obj/body/b0001/model/m8314b0001.mdl,Monster,
Dulia-Chai,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
odd bird,chara/monster/m0386/obj/body/b0001/model/m0386b0001.mdl,Monster,
odd bird,chara/monster/m0386/obj/body/b0001/model/m0386b0001.mdl,Monster,
Thon Ton,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Thol Tol,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Mhul Mul,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Feo Ul,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
dispirited pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
spirited pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
spirited pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
spirited pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
art-loving pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
art-loving pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Zhen Zen,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Bhol Bol,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ghil Gil,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
delivery moogle,chara/demihuman/d1013/obj/equipment/e0001/model/d1013e0001_0001.mdl,Demihuman,
Zhun Zun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ondo youth,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
insatiably curious Ondo,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Ondo culinarian,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
veteran gateguard,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Ondo elder,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
youthful gateguard,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
shifty-eyed Ondo,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Ondo leatherworker,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
skittish Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
foolhardy Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
irrational Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
foolhardy Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
irrational Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Mord taskmaster,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
unsavory Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
unsavory Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Ondo youth,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Ondo youth,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Sul Uin,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ryne,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Y'shtola,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Urianger,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ondo guide,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
shoebill,chara/monster/m8314/obj/body/b0001/model/m8314b0001.mdl,Monster,
exuberant pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
exuberant pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
pixie flowerkeep,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
expectant Mord merchant,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
pixie flowerkeep,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
paternal Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
paternal Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
maternal Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Mord youngling,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
paternal Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Nu Mou culinarian,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
soft-spoken Nu Mou,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
vengeful Nu Mou,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
Nu Mou weaponsmith,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
overzealous Nu Mou,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
Tonatiuh,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Ul Thon,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ghun Gun,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Rocky,chara/monster/m0085/obj/body/b0003/model/m0085b0003.mdl,Monster,
building material supplier,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Naroshs Ooan,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Skip,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
juvenile cliffmole,chara/monster/m0085/obj/body/b0003/model/m0085b0003.mdl,Monster,
トルーのオートマトン,chara/monster/m0408/obj/body/b0002/model/m0408b0002.mdl,Monster,
トルーのオートマトン,chara/monster/m0408/obj/body/b0002/model/m0408b0002.mdl,Monster,
Great Serpent of Ronka,chara/monster/m8304/obj/body/b0001/model/m8304b0001.mdl,Monster,
Great Serpent of Ronka,chara/monster/m8304/obj/body/b0001/model/m8304b0001.mdl,Monster,
Ul Thon,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ul Thon,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
amiable pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ul Thon,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ul Thon,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ul Thon,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Hagan Nee,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Rhon Ron,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Seto,chara/demihuman/d1036/obj/equipment/e0001/model/d1036e0001_0001.mdl,Demihuman,
shoebill,chara/monster/m8314/obj/body/b0001/model/m8314b0001.mdl,Monster,
shoebill,chara/monster/m8314/obj/body/b0001/model/m8314b0001.mdl,Monster,
shoebill,chara/monster/m8314/obj/body/b0001/model/m8314b0001.mdl,Monster,
clionid larva,chara/monster/m8305/obj/body/b0001/model/m8305b0001.mdl,Monster,
shoebill,chara/monster/m8314/obj/body/b0001/model/m8314b0001.mdl,Monster,
battle-ready Mord,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
forbidden crystal peddler,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
quick-witted scavenger,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
seasoned scavenger,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
fledgling scavenger,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
seasoned scavenger,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
fledgling scavenger,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
seasoned scavenger,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
fledgling scavenger,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
cactus trader,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
Naroshs Koal,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Naroshs Koal,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Xeroshs Ooan,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Naroshs Koal,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Naroshs Koal,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Naroshs Koal,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Sandman,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Tonatiuh,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
aggrieved Nu Mou,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
aggrieved Nu Mou,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
Tonatiuh,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Tonatiuh,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Wyd Lor,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
angry anemone,chara/monster/m0084/obj/body/b0004/model/m0084b0004.mdl,Monster,
angry anemone,chara/monster/m0084/obj/body/b0004/model/m0084b0004.mdl,Monster,
angry anemone,chara/monster/m0084/obj/body/b0004/model/m0084b0004.mdl,Monster,
Knem Cheleim-In,chara/demihuman/d1001/obj/equipment/e0010/model/d1001e0010_0001.mdl,Demihuman,
Wyd Lor,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Tonatiuh,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Lor Feo,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Renda-Sue,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
Mord merchant,chara/demihuman/d1003/obj/equipment/e0007/model/d1003e0007_0001.mdl,Demihuman,
overwrought Ondo,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
amaro handler,chara/demihuman/d1001/obj/equipment/e0010/model/d1001e0010_0001.mdl,Demihuman,
immobile amaro,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Great Serpent of Ronka,chara/monster/m8304/obj/body/b0001/model/m8304b0001.mdl,Monster,
Great Serpent of Ronka,chara/monster/m8304/obj/body/b0001/model/m8304b0001.mdl,Monster,
Ondo visionary,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Ondo visionary,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Ondo visionary,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Ondo visionary,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
distressed Ondo,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Thon An,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
An Sul,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Iala Jul,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Gyuf Uin,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
sentry amaro,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
sentry amaro,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Ondo guide,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Tonatiuh,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Ul Thon,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Tonatiuh,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Ul Thon,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Tonatiuh,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Tonatiuh,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
sweet-toothed pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Nutsy,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
injured jaculus,chara/monster/m0236/obj/body/b0001/model/m0236b0001.mdl,Monster,
mender,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
The History of Voeburt,chara/monster/m0197/obj/body/b0002/model/m0197b0002.mdl,Monster,
The Rise of the Shadowkeeper,chara/monster/m0197/obj/body/b0002/model/m0197b0002.mdl,Monster,
A Treatise on Runes,chara/monster/m0197/obj/body/b0002/model/m0197b0002.mdl,Monster,
angry amaro,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
watch amaro,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
angry amaro,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
talkative amaro,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
amaro handler,chara/demihuman/d1001/obj/equipment/e0010/model/d1001e0010_0001.mdl,Demihuman,
waiting pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
seeking pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
hiding pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
discovered pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Circus ahriman,chara/monster/m0043/obj/body/b0005/model/m0043b0005.mdl,Monster,
unsavory imp,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
Circus ahriman,chara/monster/m0043/obj/body/b0005/model/m0043b0005.mdl,Monster,
Skip,chara/demihuman/d1036/obj/equipment/e0002/model/d1036e0002_0001.mdl,Demihuman,
Ondo spearfisher,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
Ondo visionary,chara/demihuman/d1007/obj/equipment/e0001/model/d1007e0001_0005.mdl,Demihuman,
giant beaver,chara/monster/m8307/obj/body/b0001/model/m8307b0001.mdl,Monster,
ghilman,chara/monster/m0122/obj/body/b0001/model/m0122b0001.mdl,Monster,
ghilman,chara/monster/m0122/obj/body/b0001/model/m0122b0001.mdl,Monster,
ghilman,chara/monster/m0122/obj/body/b0001/model/m0122b0001.mdl,Monster,
Beq Lugg,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0002.mdl,Demihuman,
Beq Lugg,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0002.mdl,Demihuman,
Dulia-Chai,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
Dulia-Chai,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
Dulia-Chai,chara/demihuman/d1035/obj/equipment/e0001/model/d1035e0001_0001.mdl,Demihuman,
machine lifeform,chara/monster/m0626/obj/body/b0001/model/m0626b0001.mdl,Monster,
Tyr Beq,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ezel II,chara/monster/m0637/obj/body/b0001/model/m0637b0001.mdl,Monster,
Thon Sul,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Uin Nee,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Jul Oul,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Lugg Aenc,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
Beq Lugg,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0002.mdl,Demihuman,
pink pixie,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Tyr Beq,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Tyr Beq,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ezel II,chara/monster/m0637/obj/body/b0001/model/m0637b0001.mdl,Monster,
Tyr Beq,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ezel II,chara/monster/m0637/obj/body/b0001/model/m0637b0001.mdl,Monster,
Tyr Beq,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Tyr Beq,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ezel II,chara/monster/m0637/obj/body/b0001/model/m0637b0001.mdl,Monster,
Tyr Beq,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ezel II,chara/monster/m0637/obj/body/b0001/model/m0637b0001.mdl,Monster,
Lugg Aenc,chara/demihuman/d1037/obj/equipment/e0001/model/d1037e0001_0001.mdl,Demihuman,
Tyr Beq,chara/demihuman/d1038/obj/equipment/e0001/model/d1038e0001_0001.mdl,Demihuman,
Ezel II,chara/monster/m0637/obj/body/b0001/model/m0637b0001.mdl,Monster,
